,Cantidad de características,Caracteristicas modelo,Puntaje (Sales_rmspe)
0,42,"['CompetitionOpenSinceYear', 'Day', 'StateHoliday_bool_bw', 'Promo2', 'StateHoliday_bool_fw', 'PromoInterval', 'Month', 'Promo2SinceYear', 'Close_bool_bw', 'Week', 'Promo2SinceWeek', 'Events', 'StateHoliday', 'State', 'Year', 'CompetitionMonthsOpen', 'Promo2Weeks', 'Promo_bw', 'Promo_fw', 'SchoolHoliday_fw', 'DayOfWeek', 'Store', 'SchoolHoliday_bw', 'AfterPromo', 'Min_TemperatureC', 'Min_Humidity', 'BeforeClose_bool', 'AfterStateHoliday_bool', 'BeforeSchoolHoliday', 'Max_Humidity', 'Precipitationmm', 'BeforePromo', 'AfterSchoolHoliday', 'BeforeStateHoliday_bool', 'Mean_Wind_SpeedKm_h', 'AfterClose_bool', 'Max_Wind_SpeedKm_h', 'trend_DE', 'StateHoliday_bool', 'CompetitionDistance', 'Mean_TemperatureC', 'Max_TemperatureC']",0.14440138638019562
1,40,"['CompetitionOpenSinceYear', 'Day', 'StateHoliday_bool_bw', 'Promo2', 'StateHoliday_bool_fw', 'PromoInterval', 'Month', 'Promo2SinceYear', 'Close_bool_bw', 'Week', 'Promo2SinceWeek', 'Events', 'StateHoliday', 'State', 'Year', 'CompetitionMonthsOpen', 'Promo2Weeks', 'Promo_bw', 'Promo_fw', 'SchoolHoliday_fw', 'DayOfWeek', 'Store', 'SchoolHoliday_bw', 'Min_TemperatureC', 'CloudCover', 'AfterPromo', 'Mean_TemperatureC', 'Max_Wind_SpeedKm_h', 'BeforeSchoolHoliday', 'StateHoliday_bool', 'AfterSchoolHoliday', 'Min_Humidity', 'AfterClose_bool', 'trend_DE', 'BeforeStateHoliday_bool', 'Max_Humidity', 'CompetitionDistance', 'Max_TemperatureC', 'BeforePromo', 'trend']",0.13382351398468018
2,43,"['CompetitionOpenSinceYear', 'Day', 'StateHoliday_bool_bw', 'Promo2', 'StateHoliday_bool_fw', 'PromoInterval', 'Month', 'Promo2SinceYear', 'Close_bool_bw', 'Week', 'Promo2SinceWeek', 'Events', 'StateHoliday', 'State', 'Year', 'CompetitionMonthsOpen', 'Promo2Weeks', 'Promo_bw', 'Promo_fw', 'SchoolHoliday_fw', 'DayOfWeek', 'Store', 'SchoolHoliday_bw', 'Min_TemperatureC', 'BeforeClose_bool', 'BeforeStateHoliday_bool', 'BeforeSchoolHoliday', 'CompetitionDistance', 'trend', 'StateHoliday_bool', 'AfterSchoolHoliday', 'Precipitationmm', 'AfterPromo', 'Max_Wind_SpeedKm_h', 'Mean_Humidity', 'Min_Humidity', 'AfterStateHoliday_bool', 'BeforePromo', 'Mean_Wind_SpeedKm_h', 'trend_DE', 'Max_Humidity', 'AfterClose_bool', 'Mean_TemperatureC']",0.14186015725135803
3,43,"['Week', 'CompetitionMonthsOpen', 'Year', 'SchoolHoliday', 'Assortment', 'State', 'PromoInterval', 'Promo2Weeks', 'Promo_bw', 'Promo2SinceWeek', 'Store', 'Month', 'StateHoliday', 'Promo2SinceYear', 'Promo', 'CompetitionOpenSinceYear', 'SchoolHoliday_fw', 'Day', 'Promo_fw', 'StateHoliday_bool_bw', 'Events', 'Close_bool_bw', 'StateHoliday_bool_fw', 'StoreType', 'AfterPromo', 'Min_TemperatureC', 'Min_Humidity', 'BeforeClose_bool', 'AfterStateHoliday_bool', 'BeforeSchoolHoliday', 'Max_Humidity', 'Precipitationmm', 'BeforePromo', 'AfterSchoolHoliday', 'BeforeStateHoliday_bool', 'Mean_Wind_SpeedKm_h', 'AfterClose_bool', 'Max_Wind_SpeedKm_h', 'trend_DE', 'StateHoliday_bool', 'CompetitionDistance', 'Mean_TemperatureC', 'Max_TemperatureC']",0.15208032727241516
4,41,"['Week', 'CompetitionMonthsOpen', 'Year', 'SchoolHoliday', 'Assortment', 'State', 'PromoInterval', 'Promo2Weeks', 'Promo_bw', 'Promo2SinceWeek', 'Store', 'Month', 'StateHoliday', 'Promo2SinceYear', 'Promo', 'CompetitionOpenSinceYear', 'SchoolHoliday_fw', 'Day', 'Promo_fw', 'StateHoliday_bool_bw', 'Events', 'Close_bool_bw', 'StateHoliday_bool_fw', 'StoreType', 'Min_TemperatureC', 'CloudCover', 'AfterPromo', 'Mean_TemperatureC', 'Max_Wind_SpeedKm_h', 'BeforeSchoolHoliday', 'StateHoliday_bool', 'AfterSchoolHoliday', 'Min_Humidity', 'AfterClose_bool', 'trend_DE', 'BeforeStateHoliday_bool', 'Max_Humidity', 'CompetitionDistance', 'Max_TemperatureC', 'BeforePromo', 'trend']",0.1524779498577118
5,44,"['Week', 'CompetitionMonthsOpen', 'Year', 'SchoolHoliday', 'Assortment', 'State', 'PromoInterval', 'Promo2Weeks', 'Promo_bw', 'Promo2SinceWeek', 'Store', 'Month', 'StateHoliday', 'Promo2SinceYear', 'Promo', 'CompetitionOpenSinceYear', 'SchoolHoliday_fw', 'Day', 'Promo_fw', 'StateHoliday_bool_bw', 'Events', 'Close_bool_bw', 'StateHoliday_bool_fw', 'StoreType', 'Min_TemperatureC', 'BeforeClose_bool', 'BeforeStateHoliday_bool', 'BeforeSchoolHoliday', 'CompetitionDistance', 'trend', 'StateHoliday_bool', 'AfterSchoolHoliday', 'Precipitationmm', 'AfterPromo', 'Max_Wind_SpeedKm_h', 'Mean_Humidity', 'Min_Humidity', 'AfterStateHoliday_bool', 'BeforePromo', 'Mean_Wind_SpeedKm_h', 'trend_DE', 'Max_Humidity', 'AfterClose_bool', 'Mean_TemperatureC']",0.14804022014141083
6,37,"['PromoInterval', 'Events', 'StateHoliday_bool_bw', 'SchoolHoliday_bw', 'Promo_bw', 'Promo_fw', 'Day', 'SchoolHoliday_fw', 'Promo2SinceYear', 'Promo2SinceWeek', 'SchoolHoliday', 'Year', 'Promo2', 'Close_bool_bw', 'StateHoliday', 'Assortment', 'State', 'Month', 'AfterPromo', 'Min_TemperatureC', 'Min_Humidity', 'BeforeClose_bool', 'AfterStateHoliday_bool', 'BeforeSchoolHoliday', 'Max_Humidity', 'Precipitationmm', 'BeforePromo', 'AfterSchoolHoliday', 'BeforeStateHoliday_bool', 'Mean_Wind_SpeedKm_h', 'AfterClose_bool', 'Max_Wind_SpeedKm_h', 'trend_DE', 'StateHoliday_bool', 'CompetitionDistance', 'Mean_TemperatureC', 'Max_TemperatureC']",0.3792073130607605
7,35,"['PromoInterval', 'Events', 'StateHoliday_bool_bw', 'SchoolHoliday_bw', 'Promo_bw', 'Promo_fw', 'Day', 'SchoolHoliday_fw', 'Promo2SinceYear', 'Promo2SinceWeek', 'SchoolHoliday', 'Year', 'Promo2', 'Close_bool_bw', 'StateHoliday', 'Assortment', 'State', 'Month', 'Min_TemperatureC', 'CloudCover', 'AfterPromo', 'Mean_TemperatureC', 'Max_Wind_SpeedKm_h', 'BeforeSchoolHoliday', 'StateHoliday_bool', 'AfterSchoolHoliday', 'Min_Humidity', 'AfterClose_bool', 'trend_DE', 'BeforeStateHoliday_bool', 'Max_Humidity', 'CompetitionDistance', 'Max_TemperatureC', 'BeforePromo', 'trend']",0.3843691647052765
8,38,"['PromoInterval', 'Events', 'StateHoliday_bool_bw', 'SchoolHoliday_bw', 'Promo_bw', 'Promo_fw', 'Day', 'SchoolHoliday_fw', 'Promo2SinceYear', 'Promo2SinceWeek', 'SchoolHoliday', 'Year', 'Promo2', 'Close_bool_bw', 'StateHoliday', 'Assortment', 'State', 'Month', 'Min_TemperatureC', 'BeforeClose_bool', 'BeforeStateHoliday_bool', 'BeforeSchoolHoliday', 'CompetitionDistance', 'trend', 'StateHoliday_bool', 'AfterSchoolHoliday', 'Precipitationmm', 'AfterPromo', 'Max_Wind_SpeedKm_h', 'Mean_Humidity', 'Min_Humidity', 'AfterStateHoliday_bool', 'BeforePromo', 'Mean_Wind_SpeedKm_h', 'trend_DE', 'Max_Humidity', 'AfterClose_bool', 'Mean_TemperatureC']",0.36177724599838257
