,Cantidad de características,Caracteristicas modelo,Puntaje (Sales_rmspe)
0,35,"['Store', 'Promo_bw', 'CompetitionMonthsOpen', 'Promo2SinceYear', 'Promo', 'StateHoliday', 'StateHoliday_bool_fw', 'Close_bool_fw', 'Assortment', 'Promo2SinceWeek', 'Promo_fw', 'Year', 'Day', 'Promo2', 'SchoolHoliday_fw', 'Promo2Weeks', 'State', 'Events', 'SchoolHoliday', 'PromoInterval', 'trend_DE', 'Max_TemperatureC', 'BeforeSchoolHoliday', 'trend', 'Max_Humidity', 'AfterStateHoliday_bool', 'Min_TemperatureC', 'Max_Wind_SpeedKm_h', 'AfterSchoolHoliday', 'Min_Humidity', 'CloudCover', 'AfterClose_bool', 'Mean_TemperatureC', 'StateHoliday_bool', 'Mean_Wind_SpeedKm_h']",0.15147662162780762
1,34,"['Store', 'Promo_bw', 'CompetitionMonthsOpen', 'Promo2SinceYear', 'Promo', 'StateHoliday', 'StateHoliday_bool_fw', 'Close_bool_fw', 'Assortment', 'Promo2SinceWeek', 'Promo_fw', 'Year', 'Day', 'Promo2', 'SchoolHoliday_fw', 'Promo2Weeks', 'State', 'Events', 'SchoolHoliday', 'PromoInterval', 'AfterSchoolHoliday', 'Mean_Humidity', 'CloudCover', 'BeforePromo', 'Min_Humidity', 'Max_Humidity', 'BeforeClose_bool', 'trend', 'CompetitionDistance', 'AfterPromo', 'BeforeSchoolHoliday', 'Mean_Wind_SpeedKm_h', 'BeforeStateHoliday_bool', 'AfterStateHoliday_bool']",0.16190285980701447
2,39,"['Store', 'Promo_bw', 'CompetitionMonthsOpen', 'Promo2SinceYear', 'Promo', 'StateHoliday', 'StateHoliday_bool_fw', 'Close_bool_fw', 'Assortment', 'Promo2SinceWeek', 'Promo_fw', 'Year', 'Day', 'Promo2', 'SchoolHoliday_fw', 'Promo2Weeks', 'State', 'Events', 'SchoolHoliday', 'PromoInterval', 'AfterSchoolHoliday', 'BeforePromo', 'Mean_Wind_SpeedKm_h', 'BeforeSchoolHoliday', 'BeforeStateHoliday_bool', 'trend_DE', 'Mean_Humidity', 'Max_Humidity', 'Max_TemperatureC', 'Precipitationmm', 'trend', 'AfterPromo', 'Mean_TemperatureC', 'Min_Humidity', 'Min_TemperatureC', 'Max_Wind_SpeedKm_h', 'BeforeClose_bool', 'CompetitionDistance', 'AfterStateHoliday_bool']",0.144094318151474
3,34,"['StateHoliday_bool_bw', 'PromoInterval', 'CompetitionMonthsOpen', 'Promo2SinceWeek', 'State', 'Promo_bw', 'SchoolHoliday_fw', 'Store', 'Week', 'Close_bool_bw', 'Promo2SinceYear', 'CompetitionOpenSinceYear', 'Day', 'Promo2', 'SchoolHoliday', 'DayOfWeek', 'Promo_fw', 'StateHoliday_bool_fw', 'StateHoliday', 'trend_DE', 'Max_TemperatureC', 'BeforeSchoolHoliday', 'trend', 'Max_Humidity', 'AfterStateHoliday_bool', 'Min_TemperatureC', 'Max_Wind_SpeedKm_h', 'AfterSchoolHoliday', 'Min_Humidity', 'CloudCover', 'AfterClose_bool', 'Mean_TemperatureC', 'StateHoliday_bool', 'Mean_Wind_SpeedKm_h']",0.15613648295402527
4,33,"['StateHoliday_bool_bw', 'PromoInterval', 'CompetitionMonthsOpen', 'Promo2SinceWeek', 'State', 'Promo_bw', 'SchoolHoliday_fw', 'Store', 'Week', 'Close_bool_bw', 'Promo2SinceYear', 'CompetitionOpenSinceYear', 'Day', 'Promo2', 'SchoolHoliday', 'DayOfWeek', 'Promo_fw', 'StateHoliday_bool_fw', 'StateHoliday', 'AfterSchoolHoliday', 'Mean_Humidity', 'CloudCover', 'BeforePromo', 'Min_Humidity', 'Max_Humidity', 'BeforeClose_bool', 'trend', 'CompetitionDistance', 'AfterPromo', 'BeforeSchoolHoliday', 'Mean_Wind_SpeedKm_h', 'BeforeStateHoliday_bool', 'AfterStateHoliday_bool']",0.1504262536764145
5,38,"['StateHoliday_bool_bw', 'PromoInterval', 'CompetitionMonthsOpen', 'Promo2SinceWeek', 'State', 'Promo_bw', 'SchoolHoliday_fw', 'Store', 'Week', 'Close_bool_bw', 'Promo2SinceYear', 'CompetitionOpenSinceYear', 'Day', 'Promo2', 'SchoolHoliday', 'DayOfWeek', 'Promo_fw', 'StateHoliday_bool_fw', 'StateHoliday', 'AfterSchoolHoliday', 'BeforePromo', 'Mean_Wind_SpeedKm_h', 'BeforeSchoolHoliday', 'BeforeStateHoliday_bool', 'trend_DE', 'Mean_Humidity', 'Max_Humidity', 'Max_TemperatureC', 'Precipitationmm', 'trend', 'AfterPromo', 'Mean_TemperatureC', 'Min_Humidity', 'Min_TemperatureC', 'Max_Wind_SpeedKm_h', 'BeforeClose_bool', 'CompetitionDistance', 'AfterStateHoliday_bool']",0.14099274575710297
6,41,"['Year', 'PromoInterval', 'Promo', 'Week', 'StateHoliday', 'Promo_fw', 'StateHoliday_bool_bw', 'Promo_bw', 'Close_bool_bw', 'Month', 'Promo2SinceYear', 'DayOfWeek', 'Close_bool_fw', 'Assortment', 'SchoolHoliday', 'SchoolHoliday_bw', 'State', 'Promo2SinceWeek', 'Day', 'Events', 'Promo2Weeks', 'CompetitionOpenSinceYear', 'StoreType', 'StateHoliday_bool_fw', 'Store', 'Promo2', 'trend_DE', 'Max_TemperatureC', 'BeforeSchoolHoliday', 'trend', 'Max_Humidity', 'AfterStateHoliday_bool', 'Min_TemperatureC', 'Max_Wind_SpeedKm_h', 'AfterSchoolHoliday', 'Min_Humidity', 'CloudCover', 'AfterClose_bool', 'Mean_TemperatureC', 'StateHoliday_bool', 'Mean_Wind_SpeedKm_h']",0.14725926518440247
7,40,"['Year', 'PromoInterval', 'Promo', 'Week', 'StateHoliday', 'Promo_fw', 'StateHoliday_bool_bw', 'Promo_bw', 'Close_bool_bw', 'Month', 'Promo2SinceYear', 'DayOfWeek', 'Close_bool_fw', 'Assortment', 'SchoolHoliday', 'SchoolHoliday_bw', 'State', 'Promo2SinceWeek', 'Day', 'Events', 'Promo2Weeks', 'CompetitionOpenSinceYear', 'StoreType', 'StateHoliday_bool_fw', 'Store', 'Promo2', 'AfterSchoolHoliday', 'Mean_Humidity', 'CloudCover', 'BeforePromo', 'Min_Humidity', 'Max_Humidity', 'BeforeClose_bool', 'trend', 'CompetitionDistance', 'AfterPromo', 'BeforeSchoolHoliday', 'Mean_Wind_SpeedKm_h', 'BeforeStateHoliday_bool', 'AfterStateHoliday_bool']",0.1436040997505188
8,45,"['Year', 'PromoInterval', 'Promo', 'Week', 'StateHoliday', 'Promo_fw', 'StateHoliday_bool_bw', 'Promo_bw', 'Close_bool_bw', 'Month', 'Promo2SinceYear', 'DayOfWeek', 'Close_bool_fw', 'Assortment', 'SchoolHoliday', 'SchoolHoliday_bw', 'State', 'Promo2SinceWeek', 'Day', 'Events', 'Promo2Weeks', 'CompetitionOpenSinceYear', 'StoreType', 'StateHoliday_bool_fw', 'Store', 'Promo2', 'AfterSchoolHoliday', 'BeforePromo', 'Mean_Wind_SpeedKm_h', 'BeforeSchoolHoliday', 'BeforeStateHoliday_bool', 'trend_DE', 'Mean_Humidity', 'Max_Humidity', 'Max_TemperatureC', 'Precipitationmm', 'trend', 'AfterPromo', 'Mean_TemperatureC', 'Min_Humidity', 'Min_TemperatureC', 'Max_Wind_SpeedKm_h', 'BeforeClose_bool', 'CompetitionDistance', 'AfterStateHoliday_bool']",0.1373460441827774
