,Cantidad de características,Caracteristicas modelo,Puntaje (Sales_rmspe)
0,38,"['SchoolHoliday', 'Promo2Weeks', 'StateHoliday_bool_fw', 'Promo', 'Promo2', 'DayOfWeek', 'Close_bool_fw', 'StateHoliday', 'Month', 'Year', 'StateHoliday_bool_bw', 'SchoolHoliday_fw', 'StoreType', 'Promo_bw', 'Assortment', 'Day', 'PromoInterval', 'CompetitionMonthsOpen', 'Promo2SinceWeek', 'CompetitionOpenSinceYear', 'SchoolHoliday_bw', 'Week', 'trend', 'BeforeSchoolHoliday', 'Max_Humidity', 'Mean_Wind_SpeedKm_h', 'Precipitationmm', 'AfterPromo', 'AfterStateHoliday_bool', 'Max_Wind_SpeedKm_h', 'Min_TemperatureC', 'BeforePromo', 'CompetitionDistance', 'Max_TemperatureC', 'BeforeClose_bool', 'Mean_TemperatureC', 'BeforeStateHoliday_bool', 'StateHoliday_bool']",0.38159802556037903
1,40,"['SchoolHoliday', 'Promo2Weeks', 'StateHoliday_bool_fw', 'Promo', 'Promo2', 'DayOfWeek', 'Close_bool_fw', 'StateHoliday', 'Month', 'Year', 'StateHoliday_bool_bw', 'SchoolHoliday_fw', 'StoreType', 'Promo_bw', 'Assortment', 'Day', 'PromoInterval', 'CompetitionMonthsOpen', 'Promo2SinceWeek', 'CompetitionOpenSinceYear', 'SchoolHoliday_bw', 'Week', 'trend_DE', 'Min_TemperatureC', 'CompetitionDistance', 'Precipitationmm', 'BeforeStateHoliday_bool', 'StateHoliday_bool', 'Mean_TemperatureC', 'AfterStateHoliday_bool', 'Max_Wind_SpeedKm_h', 'Min_Humidity', 'BeforePromo', 'CloudCover', 'Mean_Humidity', 'BeforeSchoolHoliday', 'Mean_Wind_SpeedKm_h', 'BeforeClose_bool', 'Max_Humidity', 'AfterSchoolHoliday']",0.36705777049064636
2,43,"['SchoolHoliday', 'Promo2Weeks', 'StateHoliday_bool_fw', 'Promo', 'Promo2', 'DayOfWeek', 'Close_bool_fw', 'StateHoliday', 'Month', 'Year', 'StateHoliday_bool_bw', 'SchoolHoliday_fw', 'StoreType', 'Promo_bw', 'Assortment', 'Day', 'PromoInterval', 'CompetitionMonthsOpen', 'Promo2SinceWeek', 'CompetitionOpenSinceYear', 'SchoolHoliday_bw', 'Week', 'AfterSchoolHoliday', 'AfterPromo', 'trend_DE', 'trend', 'BeforeClose_bool', 'Mean_Humidity', 'StateHoliday_bool', 'CompetitionDistance', 'Max_Humidity', 'Precipitationmm', 'Mean_Wind_SpeedKm_h', 'AfterStateHoliday_bool', 'Max_Wind_SpeedKm_h', 'BeforePromo', 'BeforeStateHoliday_bool', 'AfterClose_bool', 'CloudCover', 'Max_TemperatureC', 'Min_Humidity', 'BeforeSchoolHoliday', 'Min_TemperatureC']",0.33084428310394287
3,26,"['DayOfWeek', 'Month', 'StateHoliday', 'Promo_fw', 'Close_bool_bw', 'State', 'Promo2Weeks', 'Store', 'SchoolHoliday_bw', 'CompetitionMonthsOpen', 'trend', 'BeforeSchoolHoliday', 'Max_Humidity', 'Mean_Wind_SpeedKm_h', 'Precipitationmm', 'AfterPromo', 'AfterStateHoliday_bool', 'Max_Wind_SpeedKm_h', 'Min_TemperatureC', 'BeforePromo', 'CompetitionDistance', 'Max_TemperatureC', 'BeforeClose_bool', 'Mean_TemperatureC', 'BeforeStateHoliday_bool', 'StateHoliday_bool']",0.15222683548927307
4,28,"['DayOfWeek', 'Month', 'StateHoliday', 'Promo_fw', 'Close_bool_bw', 'State', 'Promo2Weeks', 'Store', 'SchoolHoliday_bw', 'CompetitionMonthsOpen', 'trend_DE', 'Min_TemperatureC', 'CompetitionDistance', 'Precipitationmm', 'BeforeStateHoliday_bool', 'StateHoliday_bool', 'Mean_TemperatureC', 'AfterStateHoliday_bool', 'Max_Wind_SpeedKm_h', 'Min_Humidity', 'BeforePromo', 'CloudCover', 'Mean_Humidity', 'BeforeSchoolHoliday', 'Mean_Wind_SpeedKm_h', 'BeforeClose_bool', 'Max_Humidity', 'AfterSchoolHoliday']",0.14229202270507812
5,31,"['DayOfWeek', 'Month', 'StateHoliday', 'Promo_fw', 'Close_bool_bw', 'State', 'Promo2Weeks', 'Store', 'SchoolHoliday_bw', 'CompetitionMonthsOpen', 'AfterSchoolHoliday', 'AfterPromo', 'trend_DE', 'trend', 'BeforeClose_bool', 'Mean_Humidity', 'StateHoliday_bool', 'CompetitionDistance', 'Max_Humidity', 'Precipitationmm', 'Mean_Wind_SpeedKm_h', 'AfterStateHoliday_bool', 'Max_Wind_SpeedKm_h', 'BeforePromo', 'BeforeStateHoliday_bool', 'AfterClose_bool', 'CloudCover', 'Max_TemperatureC', 'Min_Humidity', 'BeforeSchoolHoliday', 'Min_TemperatureC']",0.14669091999530792
6,40,"['Assortment', 'State', 'Promo_fw', 'CompetitionOpenSinceYear', 'Promo2SinceYear', 'Store', 'StateHoliday_bool_bw', 'SchoolHoliday', 'StateHoliday', 'CompetitionMonthsOpen', 'Promo_bw', 'Events', 'StoreType', 'DayOfWeek', 'Close_bool_fw', 'Week', 'StateHoliday_bool_fw', 'Promo2', 'Promo2Weeks', 'Day', 'PromoInterval', 'Close_bool_bw', 'Month', 'Year', 'trend', 'BeforeSchoolHoliday', 'Max_Humidity', 'Mean_Wind_SpeedKm_h', 'Precipitationmm', 'AfterPromo', 'AfterStateHoliday_bool', 'Max_Wind_SpeedKm_h', 'Min_TemperatureC', 'BeforePromo', 'CompetitionDistance', 'Max_TemperatureC', 'BeforeClose_bool', 'Mean_TemperatureC', 'BeforeStateHoliday_bool', 'StateHoliday_bool']",0.14759334921836853
7,42,"['Assortment', 'State', 'Promo_fw', 'CompetitionOpenSinceYear', 'Promo2SinceYear', 'Store', 'StateHoliday_bool_bw', 'SchoolHoliday', 'StateHoliday', 'CompetitionMonthsOpen', 'Promo_bw', 'Events', 'StoreType', 'DayOfWeek', 'Close_bool_fw', 'Week', 'StateHoliday_bool_fw', 'Promo2', 'Promo2Weeks', 'Day', 'PromoInterval', 'Close_bool_bw', 'Month', 'Year', 'trend_DE', 'Min_TemperatureC', 'CompetitionDistance', 'Precipitationmm', 'BeforeStateHoliday_bool', 'StateHoliday_bool', 'Mean_TemperatureC', 'AfterStateHoliday_bool', 'Max_Wind_SpeedKm_h', 'Min_Humidity', 'BeforePromo', 'CloudCover', 'Mean_Humidity', 'BeforeSchoolHoliday', 'Mean_Wind_SpeedKm_h', 'BeforeClose_bool', 'Max_Humidity', 'AfterSchoolHoliday']",0.1359710544347763
8,45,"['Assortment', 'State', 'Promo_fw', 'CompetitionOpenSinceYear', 'Promo2SinceYear', 'Store', 'StateHoliday_bool_bw', 'SchoolHoliday', 'StateHoliday', 'CompetitionMonthsOpen', 'Promo_bw', 'Events', 'StoreType', 'DayOfWeek', 'Close_bool_fw', 'Week', 'StateHoliday_bool_fw', 'Promo2', 'Promo2Weeks', 'Day', 'PromoInterval', 'Close_bool_bw', 'Month', 'Year', 'AfterSchoolHoliday', 'AfterPromo', 'trend_DE', 'trend', 'BeforeClose_bool', 'Mean_Humidity', 'StateHoliday_bool', 'CompetitionDistance', 'Max_Humidity', 'Precipitationmm', 'Mean_Wind_SpeedKm_h', 'AfterStateHoliday_bool', 'Max_Wind_SpeedKm_h', 'BeforePromo', 'BeforeStateHoliday_bool', 'AfterClose_bool', 'CloudCover', 'Max_TemperatureC', 'Min_Humidity', 'BeforeSchoolHoliday', 'Min_TemperatureC']",0.14315016567707062
