,Cantidad de características,Caracteristicas modelo,Puntaje (Sales_rmspe)
0,31,"['Promo_bw', 'Day', 'SchoolHoliday', 'Events', 'State', 'StoreType', 'Promo2Weeks', 'Close_bool_bw', 'PromoInterval', 'SchoolHoliday_fw', 'Promo2SinceWeek', 'SchoolHoliday_bw', 'Promo2', 'Week', 'CompetitionMonthsOpen', 'StateHoliday', 'Promo_fw', 'Month', 'Promo', 'CompetitionOpenSinceYear', 'StateHoliday_bool_fw', 'CloudCover', 'AfterClose_bool', 'BeforeClose_bool', 'BeforeSchoolHoliday', 'AfterStateHoliday_bool', 'Precipitationmm', 'Mean_TemperatureC', 'BeforePromo', 'Mean_Humidity', 'AfterSchoolHoliday']",0.3924925923347473
1,33,"['Promo_bw', 'Day', 'SchoolHoliday', 'Events', 'State', 'StoreType', 'Promo2Weeks', 'Close_bool_bw', 'PromoInterval', 'SchoolHoliday_fw', 'Promo2SinceWeek', 'SchoolHoliday_bw', 'Promo2', 'Week', 'CompetitionMonthsOpen', 'StateHoliday', 'Promo_fw', 'Month', 'Promo', 'CompetitionOpenSinceYear', 'StateHoliday_bool_fw', 'Mean_TemperatureC', 'BeforeSchoolHoliday', 'AfterSchoolHoliday', 'BeforeStateHoliday_bool', 'Precipitationmm', 'AfterStateHoliday_bool', 'Max_TemperatureC', 'trend_DE', 'Min_Humidity', 'CloudCover', 'CompetitionDistance', 'Mean_Wind_SpeedKm_h']",0.34762313961982727
2,35,"['Promo_bw', 'Day', 'SchoolHoliday', 'Events', 'State', 'StoreType', 'Promo2Weeks', 'Close_bool_bw', 'PromoInterval', 'SchoolHoliday_fw', 'Promo2SinceWeek', 'SchoolHoliday_bw', 'Promo2', 'Week', 'CompetitionMonthsOpen', 'StateHoliday', 'Promo_fw', 'Month', 'Promo', 'CompetitionOpenSinceYear', 'StateHoliday_bool_fw', 'Max_Humidity', 'AfterPromo', 'BeforeSchoolHoliday', 'CompetitionDistance', 'StateHoliday_bool', 'Mean_Wind_SpeedKm_h', 'trend', 'Mean_Humidity', 'Max_TemperatureC', 'Precipitationmm', 'AfterClose_bool', 'BeforePromo', 'trend_DE', 'Max_Wind_SpeedKm_h']",0.30071112513542175
3,30,"['CompetitionMonthsOpen', 'CompetitionOpenSinceYear', 'Assortment', 'DayOfWeek', 'Year', 'SchoolHoliday', 'Week', 'StateHoliday_bool_bw', 'Promo', 'Month', 'Promo2SinceWeek', 'SchoolHoliday_bw', 'Store', 'StateHoliday', 'Promo2', 'Events', 'Day', 'StateHoliday_bool_fw', 'State', 'Promo2Weeks', 'CloudCover', 'AfterClose_bool', 'BeforeClose_bool', 'BeforeSchoolHoliday', 'AfterStateHoliday_bool', 'Precipitationmm', 'Mean_TemperatureC', 'BeforePromo', 'Mean_Humidity', 'AfterSchoolHoliday']",0.14190247654914856
4,32,"['CompetitionMonthsOpen', 'CompetitionOpenSinceYear', 'Assortment', 'DayOfWeek', 'Year', 'SchoolHoliday', 'Week', 'StateHoliday_bool_bw', 'Promo', 'Month', 'Promo2SinceWeek', 'SchoolHoliday_bw', 'Store', 'StateHoliday', 'Promo2', 'Events', 'Day', 'StateHoliday_bool_fw', 'State', 'Promo2Weeks', 'Mean_TemperatureC', 'BeforeSchoolHoliday', 'AfterSchoolHoliday', 'BeforeStateHoliday_bool', 'Precipitationmm', 'AfterStateHoliday_bool', 'Max_TemperatureC', 'trend_DE', 'Min_Humidity', 'CloudCover', 'CompetitionDistance', 'Mean_Wind_SpeedKm_h']",0.13445591926574707
5,34,"['CompetitionMonthsOpen', 'CompetitionOpenSinceYear', 'Assortment', 'DayOfWeek', 'Year', 'SchoolHoliday', 'Week', 'StateHoliday_bool_bw', 'Promo', 'Month', 'Promo2SinceWeek', 'SchoolHoliday_bw', 'Store', 'StateHoliday', 'Promo2', 'Events', 'Day', 'StateHoliday_bool_fw', 'State', 'Promo2Weeks', 'Max_Humidity', 'AfterPromo', 'BeforeSchoolHoliday', 'CompetitionDistance', 'StateHoliday_bool', 'Mean_Wind_SpeedKm_h', 'trend', 'Mean_Humidity', 'Max_TemperatureC', 'Precipitationmm', 'AfterClose_bool', 'BeforePromo', 'trend_DE', 'Max_Wind_SpeedKm_h']",0.13627439737319946
6,21,"['StateHoliday_bool_bw', 'Promo2SinceYear', 'Promo', 'State', 'SchoolHoliday_fw', 'Store', 'SchoolHoliday_bw', 'Week', 'DayOfWeek', 'StoreType', 'Month', 'CloudCover', 'AfterClose_bool', 'BeforeClose_bool', 'BeforeSchoolHoliday', 'AfterStateHoliday_bool', 'Precipitationmm', 'Mean_TemperatureC', 'BeforePromo', 'Mean_Humidity', 'AfterSchoolHoliday']",0.14778046309947968
7,23,"['StateHoliday_bool_bw', 'Promo2SinceYear', 'Promo', 'State', 'SchoolHoliday_fw', 'Store', 'SchoolHoliday_bw', 'Week', 'DayOfWeek', 'StoreType', 'Month', 'Mean_TemperatureC', 'BeforeSchoolHoliday', 'AfterSchoolHoliday', 'BeforeStateHoliday_bool', 'Precipitationmm', 'AfterStateHoliday_bool', 'Max_TemperatureC', 'trend_DE', 'Min_Humidity', 'CloudCover', 'CompetitionDistance', 'Mean_Wind_SpeedKm_h']",0.14296506345272064
8,25,"['StateHoliday_bool_bw', 'Promo2SinceYear', 'Promo', 'State', 'SchoolHoliday_fw', 'Store', 'SchoolHoliday_bw', 'Week', 'DayOfWeek', 'StoreType', 'Month', 'Max_Humidity', 'AfterPromo', 'BeforeSchoolHoliday', 'CompetitionDistance', 'StateHoliday_bool', 'Mean_Wind_SpeedKm_h', 'trend', 'Mean_Humidity', 'Max_TemperatureC', 'Precipitationmm', 'AfterClose_bool', 'BeforePromo', 'trend_DE', 'Max_Wind_SpeedKm_h']",0.14349830150604248
