,Cantidad de características,Caracteristicas modelo,Puntaje (Sales_rmspe)
0,30,"['DayOfWeek', 'Promo2Weeks', 'SchoolHoliday', 'Week', 'Assortment', 'SchoolHoliday_bw', 'Promo', 'Day', 'StateHoliday_bool_fw', 'StoreType', 'Close_bool_fw', 'Promo2SinceYear', 'Promo2', 'Year', 'CompetitionOpenSinceYear', 'Events', 'StateHoliday_bool_bw', 'StateHoliday', 'CompetitionMonthsOpen', 'Mean_TemperatureC', 'trend', 'Mean_Humidity', 'BeforePromo', 'Mean_Wind_SpeedKm_h', 'Precipitationmm', 'AfterStateHoliday_bool', 'Max_Humidity', 'CompetitionDistance', 'BeforeSchoolHoliday', 'AfterSchoolHoliday']",0.3596388101577759
1,36,"['DayOfWeek', 'Promo2Weeks', 'SchoolHoliday', 'Week', 'Assortment', 'SchoolHoliday_bw', 'Promo', 'Day', 'StateHoliday_bool_fw', 'StoreType', 'Close_bool_fw', 'Promo2SinceYear', 'Promo2', 'Year', 'CompetitionOpenSinceYear', 'Events', 'StateHoliday_bool_bw', 'StateHoliday', 'CompetitionMonthsOpen', 'BeforeClose_bool', 'Max_TemperatureC', 'trend', 'Min_TemperatureC', 'CompetitionDistance', 'Max_Humidity', 'Precipitationmm', 'Min_Humidity', 'Mean_Wind_SpeedKm_h', 'AfterSchoolHoliday', 'BeforeStateHoliday_bool', 'CloudCover', 'AfterStateHoliday_bool', 'trend_DE', 'BeforePromo', 'StateHoliday_bool', 'Max_Wind_SpeedKm_h']",0.3547447919845581
2,35,"['DayOfWeek', 'Promo2Weeks', 'SchoolHoliday', 'Week', 'Assortment', 'SchoolHoliday_bw', 'Promo', 'Day', 'StateHoliday_bool_fw', 'StoreType', 'Close_bool_fw', 'Promo2SinceYear', 'Promo2', 'Year', 'CompetitionOpenSinceYear', 'Events', 'StateHoliday_bool_bw', 'StateHoliday', 'CompetitionMonthsOpen', 'Mean_Humidity', 'trend_DE', 'CloudCover', 'Max_Wind_SpeedKm_h', 'Mean_TemperatureC', 'trend', 'AfterPromo', 'AfterStateHoliday_bool', 'BeforeSchoolHoliday', 'Max_TemperatureC', 'Min_TemperatureC', 'BeforeStateHoliday_bool', 'CompetitionDistance', 'Min_Humidity', 'Max_Humidity', 'BeforeClose_bool']",0.3619218170642853
3,24,"['CompetitionMonthsOpen', 'SchoolHoliday_bw', 'Week', 'StoreType', 'Store', 'StateHoliday_bool_fw', 'StateHoliday_bool_bw', 'Month', 'DayOfWeek', 'Promo_fw', 'StateHoliday', 'Promo2', 'Promo', 'Mean_TemperatureC', 'trend', 'Mean_Humidity', 'BeforePromo', 'Mean_Wind_SpeedKm_h', 'Precipitationmm', 'AfterStateHoliday_bool', 'Max_Humidity', 'CompetitionDistance', 'BeforeSchoolHoliday', 'AfterSchoolHoliday']",0.14757950603961945
4,30,"['CompetitionMonthsOpen', 'SchoolHoliday_bw', 'Week', 'StoreType', 'Store', 'StateHoliday_bool_fw', 'StateHoliday_bool_bw', 'Month', 'DayOfWeek', 'Promo_fw', 'StateHoliday', 'Promo2', 'Promo', 'BeforeClose_bool', 'Max_TemperatureC', 'trend', 'Min_TemperatureC', 'CompetitionDistance', 'Max_Humidity', 'Precipitationmm', 'Min_Humidity', 'Mean_Wind_SpeedKm_h', 'AfterSchoolHoliday', 'BeforeStateHoliday_bool', 'CloudCover', 'AfterStateHoliday_bool', 'trend_DE', 'BeforePromo', 'StateHoliday_bool', 'Max_Wind_SpeedKm_h']",0.14286868274211884
5,29,"['CompetitionMonthsOpen', 'SchoolHoliday_bw', 'Week', 'StoreType', 'Store', 'StateHoliday_bool_fw', 'StateHoliday_bool_bw', 'Month', 'DayOfWeek', 'Promo_fw', 'StateHoliday', 'Promo2', 'Promo', 'Mean_Humidity', 'trend_DE', 'CloudCover', 'Max_Wind_SpeedKm_h', 'Mean_TemperatureC', 'trend', 'AfterPromo', 'AfterStateHoliday_bool', 'BeforeSchoolHoliday', 'Max_TemperatureC', 'Min_TemperatureC', 'BeforeStateHoliday_bool', 'CompetitionDistance', 'Min_Humidity', 'Max_Humidity', 'BeforeClose_bool']",0.1418653130531311
6,33,"['CompetitionOpenSinceYear', 'Store', 'Events', 'Promo_fw', 'Promo_bw', 'Promo', 'Promo2SinceYear', 'StateHoliday_bool_fw', 'Month', 'StoreType', 'Close_bool_bw', 'SchoolHoliday_fw', 'Week', 'Close_bool_fw', 'SchoolHoliday_bw', 'StateHoliday', 'DayOfWeek', 'Promo2', 'Year', 'Promo2Weeks', 'StateHoliday_bool_bw', 'SchoolHoliday', 'Mean_TemperatureC', 'trend', 'Mean_Humidity', 'BeforePromo', 'Mean_Wind_SpeedKm_h', 'Precipitationmm', 'AfterStateHoliday_bool', 'Max_Humidity', 'CompetitionDistance', 'BeforeSchoolHoliday', 'AfterSchoolHoliday']",0.1458311229944229
7,39,"['CompetitionOpenSinceYear', 'Store', 'Events', 'Promo_fw', 'Promo_bw', 'Promo', 'Promo2SinceYear', 'StateHoliday_bool_fw', 'Month', 'StoreType', 'Close_bool_bw', 'SchoolHoliday_fw', 'Week', 'Close_bool_fw', 'SchoolHoliday_bw', 'StateHoliday', 'DayOfWeek', 'Promo2', 'Year', 'Promo2Weeks', 'StateHoliday_bool_bw', 'SchoolHoliday', 'BeforeClose_bool', 'Max_TemperatureC', 'trend', 'Min_TemperatureC', 'CompetitionDistance', 'Max_Humidity', 'Precipitationmm', 'Min_Humidity', 'Mean_Wind_SpeedKm_h', 'AfterSchoolHoliday', 'BeforeStateHoliday_bool', 'CloudCover', 'AfterStateHoliday_bool', 'trend_DE', 'BeforePromo', 'StateHoliday_bool', 'Max_Wind_SpeedKm_h']",0.1469183713197708
8,38,"['CompetitionOpenSinceYear', 'Store', 'Events', 'Promo_fw', 'Promo_bw', 'Promo', 'Promo2SinceYear', 'StateHoliday_bool_fw', 'Month', 'StoreType', 'Close_bool_bw', 'SchoolHoliday_fw', 'Week', 'Close_bool_fw', 'SchoolHoliday_bw', 'StateHoliday', 'DayOfWeek', 'Promo2', 'Year', 'Promo2Weeks', 'StateHoliday_bool_bw', 'SchoolHoliday', 'Mean_Humidity', 'trend_DE', 'CloudCover', 'Max_Wind_SpeedKm_h', 'Mean_TemperatureC', 'trend', 'AfterPromo', 'AfterStateHoliday_bool', 'BeforeSchoolHoliday', 'Max_TemperatureC', 'Min_TemperatureC', 'BeforeStateHoliday_bool', 'CompetitionDistance', 'Min_Humidity', 'Max_Humidity', 'BeforeClose_bool']",0.14513564109802246
